,Year,NAME,TRACT,STATE,COUNTY,ACS_GEO_ID,ACS_N_TOTAL_POP,ACS_N_MALE,ACS_N_FEMALE,ACS_MED_AGE,ACS_MED_AGE_M,ACS_MED_AGE_F,ACS_N_RACE_TOTAL_POP,ACS_N_RACE_WHITE,ACS_N_RACE_BLACK,ACS_N_RACE_AMERIND,ACS_N_RACE_ASIAN,ACS_N_RACE_HAWPACISL,ACS_N_RACE_OTHER,ACS_N_RACE_TWOORMORE,ACS_N_ETHN_HISPLAT_Y,ACS_N_ETHN_HISPLAT_N,ACS_MED_INCOME,ACS_MED_INCOME_PAST_12MO,ACS_N_POVERTY_STAT,ACS_N_POVERTY_STAT_BELOW_100_PCT,ACS_N_POVERTY_STAT_100_TO_149_PCT,ACS_N_POVERTY_STAT_ABOVE_150_PCT,ACS_N_INSURED_NON_INST,ACS_N_INSURED_NON_INST_UNDER_19,ACS_N_INSURED_NON_INST_19_TO_64,ACS_N_INSURED_NON_INST_OVER_65,ACS_N_DISABIL_Y,ACS_N_DISABIL_N
111,2018,"Census Tract 109, Jackson County, Illinois",10900,17,77,1400000US17077010900,2292,1032,1260,33.8,36.8,31.3,2201,1085,1099,7,0,0,10,79,123,1020,21410.0,21410.0,2228,664,388,1176,2050,675,1035,340,354,1696
112,2018,"Census Tract 110, Jackson County, Illinois",11000,17,77,1400000US17077011000,6454,2990,3464,44.9,41.5,48.3,6281,4657,1053,0,540,0,31,151,151,4549,40163.0,40163.0,6268,650,206,5412,5914,1026,3310,1578,718,5196
113,2018,"Census Tract 111, Jackson County, Illinois",11100,17,77,1400000US17077011100,3153,1841,1312,23.7,24.1,23.0,3090,1979,802,28,194,0,87,63,258,1880,11018.0,11018.0,2972,2017,281,674,2696,390,2228,78,295,2401
114,2018,"Census Tract 112, Jackson County, Illinois",11200,17,77,1400000US17077011200,4719,1876,2843,23.9,25.6,22.2,4411,2357,1711,0,333,0,10,226,189,2251,11880.0,11880.0,4501,2767,590,1144,4135,846,3064,225,474,3661
115,2018,"Census Tract 103, Jackson County, Illinois",10300,17,77,1400000US17077010300,2773,1501,1272,45.3,42.4,46.9,2691,2657,0,0,28,0,6,52,37,2654,23996.0,23996.0,2743,412,475,1856,2408,513,1367,528,422,1986
116,2018,"Census Tract 108, Jackson County, Illinois",10800,17,77,1400000US17077010800,3682,1706,1976,38.6,38.3,39.2,3518,2523,674,0,117,0,204,138,207,2404,20947.0,20947.0,3656,1060,323,2273,3314,592,2248,474,682,2632
117,2018,"Census Tract 116, Jackson County, Illinois",11600,17,77,1400000US17077011600,3858,1932,1926,45.6,44.9,46.1,3719,3286,214,2,215,2,0,122,90,3217,37899.0,37899.0,3841,431,267,3143,3755,915,2128,712,391,3364
118,2018,"Census Tract 114, Jackson County, Illinois",11400,17,77,1400000US17077011400,3677,2285,1392,22.7,22.6,23.2,3540,2763,657,9,111,0,0,98,203,2592,11147.0,11147.0,3455,1897,334,1224,3303,276,2859,168,395,2908
119,2018,"Census Tract 104, Jackson County, Illinois",10400,17,77,1400000US17077010400,4731,2199,2532,45.3,43.0,47.1,4696,4552,144,0,0,0,0,35,8,4544,33853.0,33853.0,4661,385,284,3992,4393,807,2499,1087,489,3904
120,2018,"Census Tract 101, Jackson County, Illinois",10100,17,77,1400000US17077010100,3074,1483,1591,42.5,39.3,44.5,2973,2797,0,36,140,0,0,45,27,2778,29247.0,29247.0,3018,348,362,2308,2748,718,1497,533,485,2263
121,2018,"Census Tract 2, Peoria County, Illinois",200,17,143,1400000US17143000200,1785,942,843,30.8,29.7,31.4,1676,672,948,7,0,0,49,82,200,594,17686.0,17686.0,1739,850,148,741,1532,509,800,223,355,1177
122,2018,"Census Tract 407, Cook County, Illinois",40700,17,31,1400000US17031040700,3440,1753,1687,34.4,34.2,34.7,3130,2817,84,0,94,0,135,252,522,2442,45536.0,45536.0,3366,222,91,3053,3230,633,2369,228,171,3059
123,2018,"Census Tract 409, Cook County, Illinois",40900,17,31,1400000US17031040900,1842,822,1020,34.9,36.0,34.5,1750,1639,39,0,51,0,21,71,100,1560,47650.0,47650.0,1821,155,32,1634,1680,234,1319,127,83,1597
124,2018,"Census Tract 601, Cook County, Illinois",60100,17,31,1400000US17031060100,2852,1331,1521,34.8,37.6,30.7,2670,2432,131,0,91,0,16,133,293,2185,60131.0,60131.0,2803,183,103,2517,2716,597,1955,164,94,2622
125,2018,"Census Tract 603, Cook County, Illinois",60300,17,31,1400000US17031060300,3214,1670,1544,30.7,30.4,31.7,3040,2715,51,12,223,0,39,73,301,2465,67922.0,67922.0,3113,34,117,2962,2919,631,2137,151,124,2795
126,2018,"Census Tract 604, Cook County, Illinois",60400,17,31,1400000US17031060400,3779,1850,1929,29.5,30.5,29.0,3538,3281,29,27,151,0,50,146,363,2976,62091.0,62091.0,3684,406,85,3193,3709,770,2804,135,110,3599
127,2018,"Census Tract 620, Cook County, Illinois",62000,17,31,1400000US17031062000,2981,1429,1552,28.7,32.0,26.9,2854,2596,75,0,170,0,13,102,154,2455,51078.0,51078.0,2956,173,125,2658,2907,227,2543,137,86,2821
128,2018,"Census Tract 622, Cook County, Illinois",62200,17,31,1400000US17031062200,2719,1558,1161,29.3,29.5,29.0,2680,2389,121,0,111,0,59,0,309,2139,67548.0,67548.0,2680,181,34,2465,2679,309,2285,85,78,2601
129,2018,"Census Tract 625, Cook County, Illinois",62500,17,31,1400000US17031062500,1575,886,689,31.3,30.3,32.6,1545,1371,41,0,133,0,0,15,134,1237,69450.0,69450.0,1560,205,18,1337,1553,237,1236,80,43,1510
130,2018,"Census Tract 631, Cook County, Illinois",63100,17,31,1400000US17031063100,2310,1090,1220,30.2,31.5,29.1,2118,1928,21,0,113,0,56,160,162,1811,60990.0,60990.0,2278,185,15,2078,2216,286,1859,71,50,2166
131,2018,"Census Tract 902, Cook County, Illinois",90200,17,31,1400000US17031090200,6838,3256,3582,37.9,41.5,37.0,6644,6351,194,0,99,0,0,75,622,5729,55515.0,55515.0,6719,144,152,6423,6617,1512,4216,889,451,6166
132,2018,"Census Tract 1004, Cook County, Illinois",100400,17,31,1400000US17031100400,3364,1724,1640,40.8,41.1,40.6,3173,3040,1,15,100,0,17,120,470,2641,50523.0,50523.0,3293,178,105,3010,3301,858,1923,520,302,2999
133,2018,"Census Tract 1007, Cook County, Illinois",100700,17,31,1400000US17031100700,4700,2340,2360,46.2,45.2,48.0,4568,4113,4,14,175,0,262,50,693,3696,42119.0,42119.0,4618,189,196,4233,4356,744,2814,798,434,3922
134,2018,"Census Tract 1203, Cook County, Illinois",120300,17,31,1400000US17031120300,6516,3232,3284,44.3,44.0,44.6,6267,4964,37,0,1080,0,186,147,746,4423,54362.0,54362.0,6414,246,42,6126,6082,1591,3299,1192,522,5560
135,2018,"Census Tract 2925, Cook County, Illinois",292500,17,31,1400000US17031292500,3897,1629,2268,33.8,32.2,36.9,3818,107,3448,81,0,0,182,17,243,107,20443.0,20443.0,3835,1017,620,2198,3311,925,1845,541,647,2664
136,2018,"Census Tract 715, Cook County, Illinois",71500,17,31,1400000US17031071500,6065,2846,3219,32.2,33.3,31.7,5881,5269,113,0,467,0,32,172,197,5117,76197.0,76197.0,6053,287,57,5709,5878,664,4658,556,270,5608
137,2018,"Census Tract 3906, Cook County, Illinois",390600,17,31,1400000US17031390600,1756,787,969,36.9,35.8,38.4,1637,855,705,0,63,0,14,99,41,819,40714.0,40714.0,1736,228,55,1453,1680,466,999,215,128,1552
138,2018,"Census Tract 8070, Cook County, Illinois",807000,17,31,1400000US17031807000,6729,3255,3474,34.9,37.8,34.1,6541,3328,926,0,2052,0,235,104,798,2702,27005.0,27005.0,6493,971,965,4557,5872,1989,3189,694,315,5557
139,2018,"Census Tract 3815, Cook County, Illinois",381500,17,31,1400000US17031381500,375,151,224,35.7,37.7,23.6,375,24,346,0,5,0,0,0,11,13,22083.0,22083.0,375,185,62,128,324,121,173,30,58,266
140,2018,"Census Tract 4107, Cook County, Illinois",410700,17,31,1400000US17031410700,2089,1240,849,29.6,28.6,31.0,1976,1353,359,0,229,0,35,113,186,1253,26125.0,26125.0,2089,653,120,1316,2026,191,1617,218,159,1867
141,2018,"Census Tract 8083.01, Cook County, Illinois",808301,17,31,1400000US17031808301,5829,2786,3043,48.5,46.8,50.7,5708,3706,247,0,1671,0,84,92,368,3455,36887.0,36887.0,5654,472,411,4771,5496,930,2948,1618,754,4742
142,2018,"Census Tract 8083.02, Cook County, Illinois",808302,17,31,1400000US17031808302,3769,1967,1802,47.3,47.3,47.2,3699,2225,119,6,1282,0,67,37,299,2008,39344.0,39344.0,3728,126,194,3408,3610,626,2229,755,327,3283
143,2018,"Census Tract 8093, Cook County, Illinois",809300,17,31,1400000US17031809300,4431,2391,2040,23.8,22.4,26.8,4252,3093,251,23,816,0,69,161,417,2781,19985.0,19985.0,4071,1775,160,2136,4233,483,3205,545,208,4025
144,2018,"Census Tract 4604, Cook County, Illinois",460400,17,31,1400000US17031460400,3374,1541,1833,40.3,39.2,41.9,3336,72,3264,0,0,0,0,16,16,64,24459.0,24459.0,3352,726,365,2261,3137,932,1593,612,372,2765
145,2018,"Census Tract 5607, Cook County, Illinois",560700,17,31,1400000US17031560700,3726,1897,1829,37.0,36.3,38.2,3675,2761,99,0,7,0,808,10,2129,1497,31628.0,31628.0,3667,454,506,2707,3212,1110,1674,428,181,3031
146,2018,"Census Tract 5611, Cook County, Illinois",561100,17,31,1400000US17031561100,5502,2799,2703,38.2,36.6,38.9,5320,4445,12,0,0,0,863,147,2667,2788,33333.0,33333.0,5467,239,684,4544,5063,1400,2907,756,645,4418
147,2018,"Census Tract 5702, Cook County, Illinois",570200,17,31,1400000US17031570200,2074,913,1161,35.7,36.8,33.3,1985,1393,0,0,195,0,397,42,1455,377,23333.0,23333.0,2027,451,214,1362,1769,604,904,261,142,1627
148,2018,"Census Tract 101, Cook County, Illinois",10100,17,31,1400000US17031010100,4522,2301,2221,35.3,35.1,35.5,4309,2118,2051,0,28,0,112,158,404,1855,27614.0,27614.0,4356,1524,163,2669,4042,877,2946,219,590,3452
149,2018,"Census Tract 305, Cook County, Illinois",30500,17,31,1400000US17031030500,6428,3398,3030,38.6,38.9,36.8,6066,5003,350,0,457,0,256,293,1473,3814,42487.0,42487.0,6229,343,163,5723,5823,564,4619,640,648,5175
150,2018,"Census Tract 7107, Cook County, Illinois",710700,17,31,1400000US17031710700,2778,1294,1484,53.1,51.6,54.5,2767,4,2763,0,0,0,0,11,11,4,19656.0,19656.0,2766,507,445,1814,2528,455,1319,754,479,2049
151,2018,"Census Tract 7109, Cook County, Illinois",710900,17,31,1400000US17031710900,2018,818,1200,36.6,34.9,36.8,1998,54,1932,0,0,0,12,6,77,0,19063.0,19063.0,2004,763,279,962,1814,593,912,309,322,1492
152,2018,"Census Tract 7114, Cook County, Illinois",711400,17,31,1400000US17031711400,2591,1201,1390,37.0,40.1,36.2,2562,2,2509,0,7,0,44,24,81,2,22289.0,22289.0,2585,756,243,1586,2266,651,1218,397,338,1928
153,2018,"Census Tract 7203, Cook County, Illinois",720300,17,31,1400000US17031720300,4100,2084,2016,45.3,44.3,46.1,3950,2386,1371,0,69,0,124,32,340,2114,54280.0,54280.0,3982,219,92,3671,4005,976,2407,622,210,3795
154,2018,"Census Tract 7303, Cook County, Illinois",730300,17,31,1400000US17031730300,1137,467,670,36.5,27.9,44.4,1090,0,1079,0,11,0,0,29,0,0,27853.0,27853.0,1119,172,130,817,1062,270,580,212,187,875
155,2018,"Census Tract 7401, Cook County, Illinois",740100,17,31,1400000US17031740100,3182,1573,1609,35.8,37.8,34.0,3065,3032,33,0,0,0,0,72,363,2702,46831.0,46831.0,3137,116,90,2931,3113,830,1908,375,314,2799
156,2018,"Census Tract 8288.02, Cook County, Illinois",828802,17,31,1400000US17031828802,3395,1711,1684,40.7,36.2,44.8,3243,2071,949,0,0,0,223,93,865,1429,41250.0,41250.0,3336,108,211,3017,3099,697,1754,648,396,2703
157,2018,"Census Tract 8289, Cook County, Illinois",828900,17,31,1400000US17031828900,3481,1576,1905,29.4,32.3,28.5,3400,835,1481,0,9,0,1075,38,1437,492,22277.0,22277.0,3428,1290,200,1938,2790,1066,1512,212,276,2514
158,2018,"Census Tract 8299.01, Cook County, Illinois",829901,17,31,1400000US17031829901,9088,4201,4887,43.4,38.8,50.3,8899,3076,5434,0,105,0,284,132,1093,2212,36198.0,36198.0,9031,602,711,7718,7890,1539,4514,1837,1213,6677
159,2018,"Census Tract 8299.02, Cook County, Illinois",829902,17,31,1400000US17031829902,6420,2798,3622,42.5,42.5,42.6,6316,900,5283,0,120,13,0,0,60,896,50491.0,50491.0,6316,1155,20,5141,6054,1690,3201,1163,552,5502
160,2018,"Census Tract 628, Cook County, Illinois",62800,17,31,1400000US17031062800,3625,1871,1754,29.3,29.7,29.0,3451,3114,63,14,260,0,0,113,251,2916,69608.0,69608.0,3554,185,147,3222,3510,589,2799,122,103,3407
161,2018,"Census Tract 634, Cook County, Illinois",63400,17,31,1400000US17031063400,2318,1195,1123,29.2,29.5,29.0,2199,1960,62,0,177,0,0,62,111,1849,62188.0,62188.0,2261,133,7,2121,2288,283,1944,61,39,2249
162,2018,"Census Tract 705, Cook County, Illinois",70500,17,31,1400000US17031070500,3421,1684,1737,34.1,34.3,33.9,3315,2886,233,0,196,0,0,62,114,2772,73850.0,73850.0,3129,149,42,2938,3093,589,2247,257,154,2939
163,2018,"Census Tract 716, Cook County, Illinois",71600,17,31,1400000US17031071600,1832,935,897,35.5,36.6,34.0,1734,1419,189,0,126,0,0,73,90,1329,63003.0,63003.0,1807,161,41,1605,1806,450,1049,307,108,1698
164,2018,"Census Tract 718, Cook County, Illinois",71800,17,31,1400000US17031071800,2741,1365,1376,32.9,32.7,33.8,2634,2106,280,0,248,0,0,56,156,1963,79648.0,79648.0,2682,126,24,2532,2684,619,1854,211,113,2571
165,2018,"Census Tract 801, Cook County, Illinois",80100,17,31,1400000US17031080100,6795,2913,3882,37.4,43.6,34.7,6557,5930,177,34,382,0,34,165,144,5820,82764.0,82764.0,6722,548,194,5980,6244,649,4189,1406,164,6080
166,2018,"Census Tract 804, Cook County, Illinois",80400,17,31,1400000US17031080400,4142,1772,2370,27.3,26.6,28.1,3982,1426,2460,2,76,0,18,133,168,1297,31985.0,31985.0,4053,939,696,2418,4063,1159,2596,308,431,3632
167,2018,"Census Tract 813, Cook County, Illinois",81300,17,31,1400000US17031081300,5313,2118,3195,57.9,61.0,56.2,5230,4302,125,0,738,0,65,83,267,4149,65653.0,65653.0,5313,652,206,4455,5092,276,2882,1934,590,4502
168,2018,"Census Tract 1002, Cook County, Illinois",100200,17,31,1400000US17031100200,6872,3245,3627,41.5,39.1,47.3,6662,6109,163,0,126,0,264,192,759,5646,41119.0,41119.0,6682,645,215,5822,6655,1326,4136,1193,434,6221
169,2018,"Census Tract 1003, Cook County, Illinois",100300,17,31,1400000US17031100300,6186,2780,3406,50.1,45.3,54.7,6032,5436,43,15,317,0,221,131,629,4934,40993.0,40993.0,5867,237,385,5245,5722,969,3289,1464,1008,4714
170,2018,"Census Tract 1204, Cook County, Illinois",120400,17,31,1400000US17031120400,3749,1731,2018,39.9,40.0,39.5,3524,2384,15,0,647,0,478,175,1075,1868,32618.0,32618.0,3693,241,414,3038,3406,916,2022,468,463,2943
171,2018,"Census Tract 1503, Cook County, Illinois",150300,17,31,1400000US17031150300,7859,4070,3789,38.3,37.3,38.7,7077,5915,229,0,240,0,693,644,2368,4486,41938.0,41938.0,7720,640,312,6768,7120,1679,4329,1112,686,6434
172,2018,"Census Tract 1512, Cook County, Illinois",151200,17,31,1400000US17031151200,3474,1718,1756,40.6,40.6,40.6,3407,2694,24,0,70,0,619,67,1711,1646,32492.0,32492.0,3466,335,314,2817,3197,780,1988,429,224,2973
173,2018,"Census Tract 1602, Cook County, Illinois",160200,17,31,1400000US17031160200,3002,1510,1492,41.6,37.6,44.9,2838,2358,40,12,301,0,127,108,648,1862,41518.0,41518.0,2909,204,27,2678,2854,608,1778,468,346,2508
174,2018,"Census Tract 1704, Cook County, Illinois",170400,17,31,1400000US17031170400,4044,1982,2062,41.3,42.6,40.4,4015,3184,75,88,208,0,460,21,1044,2688,31188.0,31188.0,4036,483,161,3392,3755,924,2084,747,331,3424
175,2018,"Census Tract 1708, Cook County, Illinois",170800,17,31,1400000US17031170800,4189,1960,2229,38.7,39.1,38.3,4072,3508,148,0,221,32,163,54,1324,2576,33889.0,33889.0,4095,265,412,3418,3705,917,2256,532,323,3382
176,2018,"Census Tract 1801, Cook County, Illinois",180100,17,31,1400000US17031180100,6360,2998,3362,38.0,34.3,40.7,6198,4372,117,0,451,0,1258,44,3138,2571,25601.0,25601.0,6157,1162,343,4652,5321,1400,3050,871,587,4734
177,2018,"Census Tract 8285.05, Cook County, Illinois",828505,17,31,1400000US17031828505,6522,3084,3438,48.7,45.1,50.8,6412,3296,2764,81,60,0,211,51,781,2744,26987.0,26987.0,6445,903,488,5054,5592,1016,3287,1289,640,4952
178,2018,"Census Tract 8287.01, Cook County, Illinois",828701,17,31,1400000US17031828701,4155,1845,2310,35.2,37.5,33.7,4003,1067,2719,101,30,0,86,117,346,914,40032.0,40032.0,4004,423,65,3516,4017,1159,2279,579,395,3622
179,2018,"Census Tract 8290, Cook County, Illinois",829000,17,31,1400000US17031829000,1360,566,794,26.7,23.5,30.0,1302,29,1273,0,0,0,0,0,21,8,15568.0,15568.0,1302,715,185,402,1217,514,542,161,160,1057
180,2018,"Census Tract 6, Peoria County, Illinois",600,17,143,1400000US17143000600,3350,1507,1843,29.9,30.0,29.8,3180,1134,1825,0,0,0,221,129,372,983,19214.0,19214.0,3309,1052,654,1603,2912,877,1658,377,407,2505
181,2018,"Census Tract 20, Peoria County, Illinois",2000,17,143,1400000US17143002000,3112,1542,1570,20.7,21.0,20.5,3023,2696,216,0,111,0,0,58,178,2518,6686.0,6686.0,1344,328,33,983,2975,600,2252,123,91,2884
182,2018,"Census Tract 22, Peoria County, Illinois",2200,17,143,1400000US17143002200,4126,1835,2291,33.1,33.2,32.5,3955,2433,1344,0,95,0,83,130,367,2310,25043.0,25043.0,4056,656,641,2759,3920,1049,2433,438,434,3486
183,2018,"Census Tract 39, Peoria County, Illinois",3900,17,143,1400000US17143003900,7157,3896,3261,36.6,34.5,40.7,6958,6084,115,25,731,0,3,128,14,6076,52947.0,52947.0,7034,200,106,6728,7055,2233,3958,864,377,6678
184,2018,"Census Tract 40, Peoria County, Illinois",4000,17,143,1400000US17143004000,4575,2220,2355,44.1,45.4,42.7,4526,4439,0,33,46,0,8,28,48,4399,34369.0,34369.0,4529,269,387,3873,4350,1129,2295,926,494,3856
185,2018,"Census Tract 45, Peoria County, Illinois",4500,17,143,1400000US17143004500,4879,2680,2199,39.4,35.9,46.3,4749,4333,363,12,0,0,41,103,114,4260,28250.0,28250.0,4406,481,545,3380,4087,784,2447,856,612,3475
186,2018,"Census Tract 49.01, Peoria County, Illinois",4901,17,143,1400000US17143004901,3791,1882,1909,44.3,42.9,44.8,3733,3712,8,1,8,0,4,4,14,3706,32899.0,32899.0,3731,331,124,3276,3649,754,2222,673,570,3079
187,2018,"Census Tract 9, Peoria County, Illinois",900,17,143,1400000US17143000900,2458,971,1487,28.0,32.2,27.3,2310,463,1847,0,0,0,0,19,51,434,11757.0,11757.0,2329,1707,220,402,2357,934,970,453,428,1929
188,2018,"Census Tract 29, Peoria County, Illinois",2900,17,143,1400000US17143002900,3536,1744,1792,45.8,44.7,47.2,3371,3034,197,9,131,0,0,143,15,3028,36215.0,36215.0,3398,519,234,2645,3245,600,1755,890,459,2786
189,2018,"Census Tract 33, Peoria County, Illinois",3300,17,143,1400000US17143003300,3161,1393,1768,56.9,54.7,58.7,3067,2901,35,4,69,0,58,63,215,2704,39104.0,39104.0,2968,88,224,2656,2978,521,1487,970,461,2517
190,2018,"Census Tract 18, Peoria County, Illinois",1800,17,143,1400000US17143001800,2890,1443,1447,23.9,23.8,24.1,2718,1791,752,0,107,0,68,139,199,1672,20829.0,20829.0,2797,1074,509,1214,2667,571,1847,249,321,2346
191,2018,"Census Tract 23, Peoria County, Illinois",2300,17,143,1400000US17143002300,5023,2433,2590,36.9,32.8,45.2,4884,4108,387,0,321,0,68,56,167,4009,38029.0,38029.0,4880,232,352,4296,4771,1071,2792,908,450,4321
192,2018,"Census Tract 30, Peoria County, Illinois",3000,17,143,1400000US17143003000,5421,2438,2983,39.7,39.0,40.3,5026,3842,822,5,251,0,106,265,296,3677,35061.0,35061.0,5186,526,283,4377,4970,1230,2873,867,504,4466
193,2018,"Census Tract 41.01, Peoria County, Illinois",4101,17,143,1400000US17143004101,6801,3328,3473,39.4,39.3,39.5,6545,5243,442,4,796,0,60,147,535,4804,44090.0,44090.0,6647,268,508,5871,6606,1863,3759,984,636,5970
194,2018,"Census Tract 37, Sangamon County, Illinois",3700,17,167,1400000US17167003700,8619,4156,4463,45.0,43.7,47.3,8477,8459,0,0,0,0,18,82,207,8265,47284.0,47284.0,8378,233,300,7845,8389,2102,4842,1445,729,7660
195,2018,"Census Tract 39.02, Sangamon County, Illinois",3902,17,167,1400000US17167003902,3921,1944,1977,43.7,40.3,47.3,3880,3711,112,0,0,0,57,26,96,3654,46080.0,46080.0,3906,157,387,3362,3794,1002,2089,703,376,3418
196,2018,"Census Tract 28.01, Sangamon County, Illinois",2801,17,167,1400000US17167002801,2978,1330,1648,38.9,39.3,37.9,2845,2190,538,0,64,0,53,90,117,2111,30719.0,30719.0,2911,414,275,2222,2821,500,1857,464,408,2413
197,2018,"Census Tract 30, Sangamon County, Illinois",3000,17,167,1400000US17167003000,5960,2796,3164,28.1,28.2,27.1,5664,4355,818,48,426,0,17,223,428,4085,31082.0,31082.0,4482,682,213,3587,5554,1264,3449,841,456,5098
198,2018,"Census Tract 6, Sangamon County, Illinois",600,17,167,1400000US17167000600,4438,2111,2327,46.5,39.6,53.2,4199,3608,574,0,0,0,17,159,16,3592,21592.0,21592.0,4347,1457,311,2579,4308,1028,2279,1001,754,3554
199,2018,"Census Tract 35, Sangamon County, Illinois",3500,17,167,1400000US17167003500,5342,2696,2646,38.9,35.6,43.5,5230,5174,38,1,15,0,2,34,78,5096,37172.0,37172.0,5245,457,348,4440,5195,1396,2991,808,634,4561
200,2018,"Census Tract 38.02, Sangamon County, Illinois",3802,17,167,1400000US17167003802,5974,2868,3106,40.8,41.1,40.6,5880,5819,35,16,10,0,0,55,18,5801,35078.0,35078.0,5935,733,552,4650,5656,1640,3096,920,861,4795
201,2018,"Census Tract 9, Sangamon County, Illinois",900,17,167,1400000US17167000900,2612,1565,1047,30.9,28.1,34.0,2459,1453,1004,0,2,0,0,113,21,1439,15758.0,15758.0,2505,1408,327,770,2467,692,1511,264,692,1775
202,2018,"Census Tract 11, Sangamon County, Illinois",1100,17,167,1400000US17167001100,2418,1007,1411,42.5,38.3,44.7,2178,1944,222,0,0,0,12,181,18,1944,32093.0,32093.0,2295,222,114,1959,2311,496,1353,462,453,1858
203,2018,"Census Tract 27, Sangamon County, Illinois",2700,17,167,1400000US17167002700,3281,1629,1652,43.6,39.7,48.9,3197,2963,200,0,12,0,22,59,70,2916,25947.0,25947.0,3139,510,246,2383,3051,465,2093,493,540,2511
204,2018,"Census Tract 108, Kankakee County, Illinois",10800,17,91,1400000US17091010800,3551,1923,1628,39.7,36.2,47.5,3277,2584,625,0,0,0,68,224,329,2352,26338.0,26338.0,3360,463,193,2704,3238,821,1819,598,468,2770
205,2018,"Census Tract 114, Kankakee County, Illinois",11400,17,91,1400000US17091011400,1752,815,937,36.3,35.5,36.6,1638,792,743,17,7,0,79,79,148,718,20897.0,20897.0,1709,532,210,967,1618,470,852,296,309,1309
206,2018,"Census Tract 101, Kankakee County, Illinois",10100,17,91,1400000US17091010100,2402,1241,1161,43.9,42.0,45.8,2354,2295,1,33,0,0,25,27,130,2205,30542.0,30542.0,2381,255,180,1946,2247,487,1326,434,288,1959
207,2018,"Census Tract 103, Kankakee County, Illinois",10300,17,91,1400000US17091010300,3946,2010,1936,41.0,40.5,41.7,3805,3713,39,24,8,0,21,96,67,3679,35240.0,35240.0,3884,205,103,3576,3828,950,2224,654,392,3436
208,2018,"Census Tract 105, Kankakee County, Illinois",10500,17,91,1400000US17091010500,6195,3083,3112,44.1,44.2,43.0,5909,5046,629,0,154,17,63,228,447,4739,30718.0,30718.0,5679,334,310,5035,5675,1090,3410,1175,437,5238
